Tilanne VI,Kiasma,1985
Herttarouva (pelikortti),Sinebrychoffin taidemuseo,1919
Alpheios ja Arethusa,Sinebrychoffin taidemuseo,1900
Arkhimedes piirtämässä hiekkaan,Ateneum,1917
"Rakastavaiset ja kuolema, kuvitus Francois Villonin teoksiin",Ateneum,2012
Koivuja veden varrella,Ateneum,1919
luonnoslehtiö,Kiasma,1999
"Taitettu luonnoskirjan lehti, jossa on neljä maisemaharjoitelmaa, mm. Tjuralasta ja Tunansalmesta.",Ateneum,1890
"Ukko, jolla on raidallinen punainen liivi ja harmaa hattu, luonnos Kansallisteatterin freskomaalausta varten",Ateneum,1930
Jacob de Brenck,Sinebrychoffin taidemuseo,1900
Metsänreuna,Ateneum,2012
Provencelainen maisema,Ateneum,1926
Mies baaripöydän ääressä,Ateneum,1926
"Näyttelijät Ichikawa Danjuro VIII, Ichikawa Kodanji IV ja Ichinojo näytelmässä Banzuiin Chobee",Ateneum,1908
Luonnoskirja,Ateneum,1922
"Arkhimeden oppilaan pää, kopio Rafaelin mukaan ; akatemiaharjoitelma",Ateneum,1944
Valkopukuinen nainen puutarhassa,Ateneum,1948
Sinisukka,Kiasma,2003
Akatemiaharjoitelma,Ateneum,1952
no title,Ateneum,2010
"""Nään outojen toisiaan tervehtivän aivan kuin löytäen ystävän...""",Kiasma,1999
"Irtolehti, etnograafinen harjoitelma Itä-Suomesta",Ateneum,1890
"Zen-mák, sarjasta zen - keittiö teokset",Kiasma,2012
Seitsemän veljeksen kuvitusta,Ateneum,1934
Muotokuvaluonnos,Ateneum,1953
Hevonen,Kiasma,2003
Harjoitelma teokseen Väinämöisen soitto,Ateneum,1913
Avannolla,Ateneum,1902
Vanhaa Viipuria,Ateneum,1987
Ilmestys,Kiasma,2015
Tukkanuottasilla,Ateneum,1989
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007
Ilmarinen,Ateneum,1938
Kalkkiuuni - Le four a chaux,Sinebrychoffin taidemuseo,1900
no title,Sinebrychoffin taidemuseo,1919
nimetön,Kiasma,1999
Kannellinen maljakko,Sinebrychoffin taidemuseo,1921
Aamutunnelma Porvoon saaristosta,Ateneum,1940
no title,Ateneum,2004
Suomalainen talonpoika,Ateneum,1919
Afasia sarjasta Puuttuva muistikuva,Kiasma,1993
Vesiväriluonnos,Ateneum,1953
"Profeetta Elia, venäläinen ikoni",Sinebrychoffin taidemuseo,1980
Merelle,Ateneum,1977
I. H. Erkon muotokuvamedaljonki,Ateneum,1958
"Rantalaituri, luonnos maalaukseen Rantalaituri ja venevaja (A IV 3570)",Ateneum,1963
Auringonlasku merenlahdella,Ateneum,1916
Naisen kasvot,Ateneum,1989
"Madonna ja lapsi, luonnos suihkukaivoa varten",Ateneum,1923
Tie ja rakennus maisemassa,Ateneum,1890
Seisovan alastonmallin piirustusta taidekoulussa,Ateneum,1989
Tuntematon,Sinebrychoffin taidemuseo,1900
Rukous,Ateneum,2011
Nattastunturit,Ateneum,1993
IS THIS THE WORLD OF TEDDY?,Ateneum,2001
"Taitettu luonnoskirjan lehti, jossa on maisemaluonnos Porrassalmesta, Paasosta, Viherikoskesta ja tuntemattomasta paikasta.",Ateneum,1890
Akatemiaharjoitelma elävän mallin mukaan,Ateneum,1948
"Georg Nordberg, kirkkoherra, puolivartalok. soikiossa",Sinebrychoffin taidemuseo,1900
Kerran kesässä,Kiasma,1999
nimetön,Kiasma,1999
"""Constable"" Poliisikonstaapeli",Ateneum,1939
Peuravuono,Ateneum,1991
"Viinaa olutlasista, pilakuva",Ateneum,1912
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
"Kuolema, heikosti erottuva ratsastaja. Lasimaalausluonnos Tampereen tuomiokirkoa varten",Ateneum,1987
Piiritanssi kirkon ympärillä,Sinebrychoffin taidemuseo,1900
nimetön,Kiasma,1999
La Tauromaquia,Sinebrychoffin taidemuseo,1965
"Kuvitusta teokseen Norska folkvisor, 1936",Ateneum,1939
Tytön pää (Gertrud Gadd),Ateneum,1931
Kuntohiihtäjät,Ateneum,2012
"Tie, harjoitelma",Ateneum,1890
Kylpijä,Ateneum,1926
Silta ja punainen riihi,Ateneum,1958
Pojat verkkoja puikkaroimassa,Ateneum,1989
Grande Fêtes des Mutilés (juliste),Ateneum,1920
nimetön ; luonnos,Kiasma,1999
Luonnoksia kirkontorneista,Ateneum,1944
Helmi Sjöstrand maalaamassa taulua,Ateneum,1938
Sarjasta Group 2: 4.89-6,Kiasma,1996
4-osainen,Kiasma,1991
Traces,Kiasma,1975
Violin Tuned D E A D,Kiasma,1998
Sateliitteja,Ateneum,1977
Luonnos tuntemattoman taiteilijan muistomerkiksi,Kiasma,2003
Omakuva,Kiasma,1999
100 juania,Kiasma,2015
Rattaat Porvoon kadulla,Ateneum,1958
P. Justinan marttyyrikuolema,Sinebrychoffin taidemuseo,1900
Exlibris Bibliotheca E.I.Lib. Bar. Á. Bulow,Ateneum,1999
Kuppi ja vati,Sinebrychoffin taidemuseo,1921
"Ristillä, Pielisjärven kirkon alttaritaulun luonnos",Ateneum,1983
Kaksi allegorista luonnosta mahdollisesti medaljonkia varten ; Kalevala-aiheisia figuureita (kaksipuolinen teos),Ateneum,1938
Kylpyhuone,Ateneum,1969
Istuva mies,Ateneum,1989
"Miesmalli, akatemiaharjoitelma",Ateneum,1938
Taiteilija ja malli,Ateneum,2014
Maisema,Ateneum,2010
Lukeva,Ateneum,1994
St. Albrecht 1937,Ateneum,1997
Vako V,Kiasma,1991
Apostolien marttyyrikuolema,Sinebrychoffin taidemuseo,1923
Erämaan järvi,Ateneum,2014
Kirjan päällä nukkuva lapsi ja kissa,Ateneum,1989
Sauvez votre bébé. La Mort le guette. (juliste),Ateneum,1920
Kyljellään makaava alaston,Ateneum,1989
Malliharjoitelma,Ateneum,1983
nimetön ; luonnos,Kiasma,1999
"""Nummisuutarien"" kuvitusta, kuva s.29, Kirkontorni",Ateneum,1935
"Litografier, n:o 27",Ateneum,1922
Vapaaherratar Maria Sofia Juliana von Blixen,Sinebrychoffin taidemuseo,1921
Saksin ruhtinatar Maria Ferdinanda,Sinebrychoffin taidemuseo,1900
Riciulina - Metzetin / Balli di Sfessania -sarja,Sinebrychoffin taidemuseo,1900
Haava,Ateneum,1961
Kielteisiä näköaloja ; N-1999-243:1-2,Kiasma,1999
Haapanapari ja heinätavikoiras,Ateneum,2003
Purjeveneitä merellä,Ateneum,1944
Berberitanssijattaret (Les Danseuses Berbères),Ateneum,2001
Kesän vehreyttä,Ateneum,1994
Miehen muotokuva,Sinebrychoffin taidemuseo,1921
Skandinaviens fiskar (ilmestyi vihkoina vuosina 1836-1857),Ateneum,1963
"Kaikki käärmeistä: Hesperia, Laos",Kiasma,2015
Tanskan kuningatar Lovisa Augusta,Sinebrychoffin taidemuseo,1921
Lampaan pää,Ateneum,2008
Palkki,Kiasma,1979
Lapinpöllö,Ateneum,2003
luonnoslehtiö,Kiasma,1999
Vuori,Ateneum,1932
Täysin alaston,Ateneum,1957
Lapset askartelevat,Ateneum,1989
Näky,Ateneum,1913
Vihreät omenat ja samppanjalasi,Ateneum,2005
Näyttelijät Kataoka Ichizo ja Ichikawa Danzo VI näytelmässä Kasane ogi chiyo no matsuwaka (Tuhatvuotinen odotus),Ateneum,1908
Järvenlahti Ikaalisissa,Ateneum,1890
Hämeenkylä I,Ateneum,2001
Maisema Cagnesista,Ateneum,1993
Abraham (Quirinali-kappelin maalauksen mukaan),Sinebrychoffin taidemuseo,1889
Nainen muulin selässä (La femme montée sur le mulet),Sinebrychoffin taidemuseo,1900
Rantakahvila,Ateneum,2008
Hugo Simbergin muotokuva,Ateneum,1926
François de le Boe Sylvius,Sinebrychoffin taidemuseo,1900
Pientä valmistelua I,Kiasma,2003
"Rantamaisema, kaksipuoleinen teos",Ateneum,1944
"Sisäkuva, St. Julien le Pauvre",Ateneum,2005
Neljä talonpoikaa mäellä,Sinebrychoffin taidemuseo,1900
Seisova alaston käsi vyötäisillä,Ateneum,1989
"Sairasvuoteen ääressä, harjoitelma maalaukseen Pieni potilas",Ateneum,1937
Seisova lippalakkipäinen poika,Ateneum,1989
"Vaakunapatsas, kuva n:o 21 opetussarjassa Grunder i Teckna och Rita",Ateneum,1956
"Köynnöksenkantajapoikia etelälehterin ja urkulehterin kaiteesta, osittain lopullisia (1-6) asentoluonnoksia Tampereen tuomiokirkon maalauksia varten",Ateneum,1987
Maisemaharjoitelma,Ateneum,1947
Danae,Sinebrychoffin taidemuseo,1893
Hevosen takaruumis,Ateneum,1874
Jänkämaisema,Kiasma,1999
Vuori,Kiasma,2010
Vieras planeetta,Ateneum,2003
nimetön,Kiasma,1999
Riisuutuva,Ateneum,1960
Tshaikovsky-sinfonia,Ateneum,2000
Grand Kermesse des Fleurs (juliste),Ateneum,1920
Luonnoksia näytelmää tai kuvaelmaa varten,Ateneum,1938
Amor ja Psykhe,Sinebrychoffin taidemuseo,1930
Lautanen,Sinebrychoffin taidemuseo,1921
Järvimaisema ja harjuja,Ateneum,1917
Rishikesh Himalajan juurella,Ateneum,2001
Pommitettu,Ateneum,1995
Rantaharjoitelma,Ateneum,1937
Sadesää,Kiasma,2013
Ase- ja kypäräasetelma,Ateneum,1935
Puiston silta,Ateneum,1958
Mietiskelijä,Ateneum,2013
Mustasurma I,Ateneum,1987
Florentius I,Sinebrychoffin taidemuseo,1900
Verkko,Ateneum,2003
Jacobus Triglandius,Sinebrychoffin taidemuseo,1900
Lehdetön puu,Ateneum,1998
nimetön (maisema),Kiasma,1999
Luonnos palvelus- tai virkamiehen puvuksi valtiopäiviä varten,Ateneum,1938
nimetön,Kiasma,1999
Maisema Tirolista,Ateneum,1989
nimetön (omakuva?),Kiasma,1999
Leikkaus,Ateneum,1925
Raja I,Kiasma,2002
Magdaleena ?,Ateneum,1983
Muotokuvaluonnos,Ateneum,1953
Kylämaisema,Ateneum,1873
Sarjasta Neljän värin etydejä,Ateneum,1982
Pärekori puun juurella,Ateneum,1989
Oraakkeli,Kiasma,1998
Koskenniska (Tampella),Ateneum,1992
Nimetön,Kiasma,2014
Piirustusluonnoksia Suomen Taideyhdistyksen adressiin,Ateneum,1926
Brahelinna,Ateneum,1938
Tuoreita ja kuivia kukkia,Ateneum,2010
Hâtez la victoire en souscrivant à l'emprunt de la défense nationale (juliste),Ateneum,1920
Dumbo,Kiasma,2002
Taiteen keskusteluopas,Kiasma,1991
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900
nimetön,Kiasma,1999
Ilta Hakaniemessä,Ateneum,1991
Rakennusmestari Jacob Rijf,Ateneum,1928
"Monitahokas, kuva n:o 6  opetussarjassa Grunder i Teckna och Rita",Ateneum,1956
Rintamalla,Ateneum,2001
Ladot,Kiasma,2003
?,Sinebrychoffin taidemuseo,1917
Lukevia poikia,Ateneum,1989
?,Sinebrychoffin taidemuseo,1926
"Kalevalan kuvitusta, XIV runo",Ateneum,1941
Makean veden kalastaja,Ateneum,2014
Ecce homo,Ateneum,1951
Amor kiduttaa sydämiä,Ateneum,1882
Alvar Cawénin muotokuvanaamio,Ateneum,1922
"Foujita nuorempi, taiteilija Foujitan serkku",Ateneum,1951
Mökki ja pari kiveä vedessä,Ateneum,1914
Lemminkäisen pako Saarelta,Ateneum,1938
nimetön,Kiasma,1999
Piippua polttava mies,Ateneum,1938
nimetön ; alastonmalliharjoitelma,Kiasma,1999
Kohtaus kabuki-näytelmästä,Ateneum,1908
St. Germain l'Auxerrois,Ateneum,1954
Ehtoolliskalkki ja öylättiastia,Sinebrychoffin taidemuseo,1921
nimetön (maisema),Kiasma,1999
"Piirustus ""Luonnon kirjaan""",Ateneum,1917
"Stravinskyn ""Kevätuhrin"" roolihahmoja VIII",Ateneum,2010
Pihakuva,Ateneum,1958
Kaksi kissaa ja koira,Ateneum,1989
"Rantamaisema, Pensasharjoitelma,kaksipuolinen teos",Ateneum,1944
nimetön (maisema),Kiasma,1999
Sielun silmä,Kiasma,2001
neljä osaa,Kiasma,1990
Hiroshima,Kiasma,1999
Friom,Ateneum,2001
Juopunut sileeni,Sinebrychoffin taidemuseo,1900
Valoa pilvien lomasta,Ateneum,1917
Skogsväg vid Kullo nära Borgå,Ateneum,1915
Lapsiharjoitelmia,Ateneum,1989
"Imatran alkujuoksu, B. Lindholmin maalausen mukaan. Kuvitusta teokseen ""En resa i Finland"" kuva 25",Ateneum,1956
nimetön,Kiasma,1999
Kohtaaminen kirkkomatkalla,Ateneum,1899
nimetön ; luonnos,Kiasma,1999
Taidemaalari Thorsten Waenerbergin rintakuva,Ateneum,1914
Kissoja,Ateneum,1989
Kantelettaren kuvitusta (42) ; Tuuti lasta Tuonelahan,Ateneum,1940
Kolme karikatyyria W. Haidenstamista ja Geijerstamista,Ateneum,1935
Vaimon muotokuva,Ateneum,1986
"Kullervo ja ""siniviitta viian eukko""",Ateneum,1960
Sommitelma,Ateneum,1982
Voltaire,Sinebrychoffin taidemuseo,1900
Kabinettikaappi,Sinebrychoffin taidemuseo,1921
Silmätysten,Kiasma,1997
Niagara,Ateneum,1987
Mmm…lasagnea,Kiasma,2015
"Kaksi pelimannia ja tanssijoita, Kuvitusta Hirvenhiihtäjiin",Ateneum,1958
Liiransoittaja,Sinebrychoffin taidemuseo,1919
Orion 2001 -avaruusalus -hätätilanne,Kiasma,0
Taka-ajatuksia,Kiasma,1978
Paluu,Ateneum,1995
Markkinatalous,Ateneum,1993
Isä ja minä,Kiasma,1999
Kolme maisemaluonnosta,Ateneum,1890
Värilitosalkku 1/60,Ateneum,1968
Katua ylittävä nainen,Ateneum,2008
Onnelliset,Ateneum,2004
Sirkusaihe,Ateneum,1998
Kyläkirkko meren rannalla,Sinebrychoffin taidemuseo,1900
Nainen mustissa (Tyra Sjöström os. Malmström),Ateneum,1942
Gray Instrumentation I,Ateneum,1975
Häämatka,Kiasma,2003
Aurinkoinen aamu,Ateneum,1971
Humoristinen kohtaus,Ateneum,1930
Tumma hetki,Kiasma,2003
13-vuotias Nikolai Ivanoff,Ateneum,1938
Kukkia ja heinänkorsia,Ateneum,1890
Mustion ruukki,Ateneum,1953
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
Pian täällä #4,Kiasma,2012
Lucas van Uden,Sinebrychoffin taidemuseo,1900
"Riihi ja olkikasa sekä lehtipuu, jossa on kiikku",Ateneum,1873
Pikku riiviö,Kiasma,1999
Painajaisuni ; nuoruuden työ,Kiasma,1999
Kristuksen edessä,Ateneum,2016
nimetön (alastonmalliluonnos),Kiasma,1999
Suursaaren veneitä,Ateneum,2001
Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,Kiasma,1993
Puutarha,Kiasma,1997
Rantamaisema kuutamossa,Ateneum,1935
Katu Pariisissa,Ateneum,2005
Viides syksy,Kiasma,2003
Luonnos näytelmää tai kuvaelmaa varten; kolme henkilöä mm. kuningas ja kuningatar,Ateneum,1938
"Luonnos, mies, nainen, poika, tyttö ja puu",Ateneum,1943
"""Nuoruudenystävän"" muotokuva (Hjalmar Montell)",Ateneum,1895
luonnos ; nimetön,Kiasma,1999
VOI EI -,Kiasma,1999
Traces,Kiasma,1975
Antti kallioisella rannalla,Ateneum,2006
"Väinämöinen luo valon ; Originaalipiirustus piirrossarjaan ""Kalewala, Finsk National-dikt, framställd i teckningar af R.W.Ekman""",Ateneum,1873
"Erilaisia harjoitelmia, toisella puolen sommitteluharjoitelmia",Ateneum,1937
luonnos ; nimetön,Kiasma,1999
Suuri näyttämö,Ateneum,1966
Kaksoistunturi,Ateneum,2001
Maisema Klampenborgista,Ateneum,2012
Interregnum,Kiasma,1985
"Selällään makaavan jalat, Mariano Fortunyn mukaan",Ateneum,2011
Näkymä Volgan varrelta Stavropolin kohdalta,Ateneum,1981
Turun tuomiokirkko,Ateneum,1958
Kukkia,Ateneum,1980
Kylän kermes,Sinebrychoffin taidemuseo,1900
Pikari,Sinebrychoffin taidemuseo,1921
nimetön,Kiasma,1999
Kollaasisarjasta Studying Modern Architecture with a Knife nro 44,Kiasma,2015
Uutta lunta,Ateneum,2007
Kerjäläinen,Kiasma,1999
Porto Venere,Ateneum,1955
Jäiden lähdön aikaan,Ateneum,1989
nimetön,Kiasma,1999
Lehmän lypsy kallionjyrkänteen suojassa,Sinebrychoffin taidemuseo,1900
Nanny Kaunisto,Ateneum,2005
Vaaliliitto ; luonnos,Kiasma,1999
Professori Rudneff (?),Ateneum,1987
Kalla,Ateneum,1948
?,Sinebrychoffin taidemuseo,1926
Maalaisidylli,Kiasma,1997
Kylpeviä ihmisiä,Ateneum,1948
Lukusali,Ateneum,1902
Jään ja lumen peittämä kallio,Ateneum,1911
Tuntematon,Sinebrychoffin taidemuseo,1900
Kutova nainen lieden edessä,Ateneum,1936
"Leikkiviä puttoja, rokokoo-ornamentti",Sinebrychoffin taidemuseo,1889
Näköala Bruggen tienoolta,Sinebrychoffin taidemuseo,1919
"Olen länsi ja itä, olen palaamaton menneisyys",Kiasma,1988
Yrjö Kaunisto,Ateneum,2005
"Katuva Magdaleena Kristuksen haudalla - ""ensimmäinen yö""",Ateneum,1873
Talvimaisema,Ateneum,1993
Koirani vastaa,Ateneum,2003
Simon de Vos,Sinebrychoffin taidemuseo,1900
"Luonnoskirja, 4 lehteä",Ateneum,1959
nimetön ; luonnos,Kiasma,1999
Maisema laitakaupungista,Ateneum,2008
Sirkus Pariisissa,Ateneum,1992
Kolme sikaa,Sinebrychoffin taidemuseo,1900
Maisema Tammisaaren saaristosta,Ateneum,1938
"Kalevalan kuvitusta, XLV",Ateneum,1941
Nuori pappi,Ateneum,1951
"Kenraali Gonjetskin, muotokuvaharjoitelma",Ateneum,1920
Tuntematon,Sinebrychoffin taidemuseo,1900
"Korokkeella istuva mies, elävämalliharjoitelma",Ateneum,1938
"Näyttelijä Sawamura Kunitarô II Chidorin(?), Kajiwara Gentan rakastetun roolissa kabuki-näytelmässä Hiragana seisuiki [Huopaamisen salainen taito]",Ateneum,1994
no title,Ateneum,2009
Emilia,Kiasma,2010
Gallon torni,Ateneum,2008
"Sodan kauhuja (Los Desastres de la Guerra, 39)",Sinebrychoffin taidemuseo,1901
Vaimoni,Ateneum,1939
Brage ja Idun,Ateneum,1928
Théatre Montmartre. Cinéma Music-Hall (juliste),Ateneum,1920
Venuksen syntymä,Sinebrychoffin taidemuseo,1998
Tuntematon,Sinebrychoffin taidemuseo,1900
Sarjasta Maailman vahvin nainen,Kiasma,2016
Kesämaisema,Ateneum,1893
"""Nummisuutarien"" kuvitusta, kuva siv. 93, Iivari pohmelossa Hämeenlinnassa, Kolmannen",Ateneum,1935
Silmäätekevä,Kiasma,1983
Tuhatkauno,Kiasma,2010
"Kuvitusta; krokotiili, piru menossa ovesta sisään",Ateneum,1989
Lumimyrsky,Ateneum,2011
nimetön,Kiasma,1999
Karkea jäljennös Jacques Callot´n Ylimystö-sarjasta,Sinebrychoffin taidemuseo,1919
Pyhät neitsyet,Ateneum,2012
Golgatan viskiä,Kiasma,1999
Unessa nähty Kristus,Ateneum,1938
Sanguine-sarja,Ateneum,1979
Sommitelma,Ateneum,1959
?,Sinebrychoffin taidemuseo,1900
Bermuda,Ateneum,2001
Luonnoskirja,Ateneum,1926
"Les Beaux arts, allegoria",Sinebrychoffin taidemuseo,1889
Rembrandtin vaimo,Sinebrychoffin taidemuseo,1919
luonnoslehtiö,Kiasma,1999
nimetön,Kiasma,1999
nimetön,Kiasma,1999
Salainen kauhu,Kiasma,1983
Kirjoittava Antti,Ateneum,1989
Kaunis kieltäytyminen,Kiasma,1979
Finaali,Kiasma,1984
Koskimaisema,Ateneum,1890
Nuori mies mietteissä,Ateneum,1953
Mies hevoskärreissä,Ateneum,1989
Kirjailija Sara Wacklinin muotokuva,Ateneum,1893
Nimetön,Kiasma,2003
no title,Sinebrychoffin taidemuseo,1919
"Thomas Fairfax, muotokuva",Sinebrychoffin taidemuseo,1919
Sarjasta Rakas pimeys,Kiasma,2012
Kahvikannuasetelma,Ateneum,1998
4e Emprunt National. Société Centrale des Banques de Province (juliste),Ateneum,1920
Amatsonien taistelu,Sinebrychoffin taidemuseo,1987
Toskan kesäateljee,Ateneum,1989
"Mooses, Quirinali-kappelin maalauksen mukaan",Sinebrychoffin taidemuseo,1889
Joenrantamaisema,Ateneum,1965
Kiikerikaakeri,Ateneum,2003
Taso 88,Kiasma,2003
Mänty hirsirakennuksen nurkalla,Ateneum,1923
Office de Renseignements pour les Familles dispersées (juliste),Ateneum,1920
Omakuva,Ateneum,1913
Mustalaisnainen,Ateneum,2003
Lili Marleen ; luonnos,Kiasma,1999
Hiha,Ateneum,1935
Luotsipäällikkö G. A. Lejonancker,Sinebrychoffin taidemuseo,1921
Riisuutuva,Kiasma,1999
"Lapsen ja naisen kasvot edestä ja sivulta, akatemiaharjoitelma",Ateneum,1944
nimetön (maisema),Kiasma,1999
nimetön,Kiasma,1999
"St.Etiennen (St.Genevieven) kirkko, Pariisi",Ateneum,2001
Oliot,Kiasma,2013
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900
Sarjasta Viisi maalausta,Kiasma,2008
Johan Lagus edestä ja takaa,Ateneum,1938
"Vati, kiinalainen",Sinebrychoffin taidemuseo,1921
Tyttö,Ateneum,2003
Anni ja Elina,Ateneum,1976
Luonnos Kuoleva soturi -aiheista kuvaelmaa varten,Ateneum,1938
Kuvitusluonnos Esaias Tegnérin teokseen Frithiofs saga,Ateneum,2011
Riitta,Ateneum,1975
Tor ja jättiläiset,Ateneum,1938
"Kaksi soiton ja laulun jumalatarta, luonnos Helsingin Uudessa teatterissa olleita maalauksia varten, jotka tuhoutuivat teatterin palossa 1863",Ateneum,1873
Carolus de Mallery,Sinebrychoffin taidemuseo,1900
Muotokuvaharjoitelma,Ateneum,1987
Pata ym.,Ateneum,1962
Istuva alaston,Ateneum,1953
Karhunpojat,Ateneum,1953
Tervaveneharjoitelma,Ateneum,1958
"Kohtaus P. Martinan marttyyrikuolemasta, yksi kuuden lehden sarjasta",Sinebrychoffin taidemuseo,1889
?,Sinebrychoffin taidemuseo,1926
no title,Kiasma,2003
Neitsyt Marian ilmestyminen pyhittäjä Aleksanteri Syväriläiselle kirkon perustuksella,Sinebrychoffin taidemuseo,1993
Isäntää juhlitaan,Ateneum,1959
Näyttelijät Nakamura Fukusuke ja Onoe Kikujiro näytelmässä Motomishi hana bunbu no norikake (Rauhan ja sodan taidot),Ateneum,1908
Taiteilijakarikatyyrejä,Ateneum,1935
Kaksi lentokonetta,Ateneum,1974
nimetön,Ateneum,1997
Polvistunut prelaatti,Ateneum,1897
Eteläsatama,Ateneum,1919
Muistikuva Valamosta,Ateneum,1938
Roomalainen riemukulkue,Ateneum,1938
Merikotka saaliin kimpussa,Ateneum,1861
Neljä vinttikoiraa,Sinebrychoffin taidemuseo,1900
Venetsia,Kiasma,2009
"Harjoitelmia kohotetuista käsistä, pussia tai pulloa pitelevästä kädestä ja miehen kasvoista.",Ateneum,1921
nimetön,Kiasma,1999
"Sodan kauhuja (Los Desastres de la Guerra, 44)",Sinebrychoffin taidemuseo,1901
Pitkät jäähyväiset,Kiasma,1985
Viulunsoittaja ja koirat,Sinebrychoffin taidemuseo,1900
Kala-asetelma,Sinebrychoffin taidemuseo,2001
Taide edistyksen raunioilla,Kiasma,2014
"Sodan kauhuja (Los Desastres de la Guerra, 8)",Sinebrychoffin taidemuseo,1901
sarjasta Metro Ars,Kiasma,2000
"Kalevalan kuvitusta, I runon alkuvignetti",Ateneum,1941
Koiran kylpyaika,Ateneum,1989
Lot tyttärineen,Sinebrychoffin taidemuseo,1900
Professorin rva Johanna Schybergson,Ateneum,1936
Pilvi,Ateneum,2001
"Porrassalmi, luonnos",Ateneum,1890
Ida Eskola ja Heikki Nurminen,Ateneum,1952
Syyspellolla,Kiasma,2003
Putousten kirja,Kiasma,1988
Astiankuivaajat,Ateneum,2001
Kädet lanteilla seisova talonpoika,Sinebrychoffin taidemuseo,1900
Taaksepäin nojautuva istuva nainen,Ateneum,1935
Teema 0 3,Ateneum,1973
Kävelevä lapsi pitkässä puvussa,Ateneum,1989
Volubilis,Ateneum,1893
Puuharjoitelmia,Ateneum,1935
Näyteikkuna,Ateneum,1972
Posliinitorni,Kiasma,1994
La Santé portée,Sinebrychoffin taidemuseo,1924
Tirkistelyjä,Kiasma,0
Mytologinen asetelma,Sinebrychoffin taidemuseo,1917
Sinipaitainen mies,Kiasma,2008
Veneitä Seinellä,Ateneum,2001
nimetön ; luonnos,Kiasma,1999
no title,Sinebrychoffin taidemuseo,1919
Musta neliö,Kiasma,1993
Nuoren miehen muotokuva,Sinebrychoffin taidemuseo,1921
Babylon,Kiasma,1990
Sarjasta Hylätyt orvot,Kiasma,2013
nimetön,Kiasma,1999
Maantie Hämeessä,Ateneum,1884
"18.1.1999 Pasilan rautatieasema, julkinen käymälä, mies, kuolinsyy: Heroiinin yliannostus, sarjasta OD Helsinki",Kiasma,2013
Kurjet lähtevät,Kiasma,1980
Unohdettu maa,Kiasma,1969
Saksalainen ristikkotalo,Ateneum,1944
Industries de guerre (juliste),Ateneum,1920
"Mies, härkä, nainen ja kissa maisemassa",Ateneum,1989
sarja,Kiasma,1991
Äiti ja lapsi,Ateneum,1989
Kaksi matkustajaa metsässä,Sinebrychoffin taidemuseo,1900
Viljapeltoja,Ateneum,1959
"Jean-Marc, Moskova",Kiasma,2004
Surevia naisia Kristuksen haudalla,Ateneum,1892
Talviteloilla II,Ateneum,1987
Kangasniemen kirkkoranta,Ateneum,2001
Apollo,Sinebrychoffin taidemuseo,1900
Muotokuva (taidemaalari Erkki Kosonen),Ateneum,1992
"Profeetta, osa triumfirististä",Sinebrychoffin taidemuseo,1984
no title,Sinebrychoffin taidemuseo,1919
Kahvilan naiset,Ateneum,2010
Surimono Uudelle vuodelle,Ateneum,1998
Miesmalli,Ateneum,1899
Nainen Ruokolahdelta,Ateneum,1938
Koivu,Ateneum,2001
Mänty,Ateneum,2001
Pikkolopornoa,Kiasma,2001
"Marsalkka, herttua de Gramont",Sinebrychoffin taidemuseo,1919
Näyttelijä Sawamura Gennosuke näytelmässä Kanadehon chusingura (Uskolliset vasallit),Ateneum,1908
"Remember! This Hun who bombed, burned and pillaged (juliste)",Ateneum,1920
nimetön ; luonnos,Kiasma,1999
Porvoon katu,Ateneum,1958
Pierre de Luze,Ateneum,1951
Mustan miehen rintakuva,Sinebrychoffin taidemuseo,1862
Näyttelijä Ichikawa Ichizo näytelmässä Irifune Soga Nihon no torikachi (Sogan suku valloittaa Japanin),Ateneum,1908
Valonpyörre,Kiasma,1995
Maria Egyptiläinen,Kiasma,2010
Kaksi poikaa lautalla,Ateneum,1989
Sinä ja minä,Kiasma,1994
"Varietee -tyyppejä, ynnä muita harjoitelmia",Ateneum,1950
"Talvi, Piili",Kiasma,2003
Tyhjentynyt kaupunki,Kiasma,2015
La Statue de Strasbourg (juliste),Ateneum,1920
Mies piippu suussaan,Ateneum,1936
Kota (Yö),Ateneum,1954
Leikkiviä lapsia,Ateneum,1937
Nimetön (3),Kiasma,0
nimetön (pienoisveistos),Kiasma,1999
Ympyrä,Kiasma,2009
Näyttelijä Seki Sanjuro II näytelmässä Kanadehon chusingura (Uskolliset vasallit),Ateneum,1908
Ganja,Ateneum,1959
Tyhjä viiniruukku,Sinebrychoffin taidemuseo,1900
Allegorinen sommitelma kolmesta naisfiguurista,Ateneum,1913
Alaston nuorukainen uunin edessä,Ateneum,1928
Herääminen,Ateneum,1905
Kukkia,Ateneum,1993
Oiva Paloheimo,Ateneum,1968
no title,Sinebrychoffin taidemuseo,2010
The Defects of its Qualities,Kiasma,1975
